,Unnamed: 0,img_name,category,beauty_scores,score,score_bag
2292,"['4334', '7499', '12989', '11298']","['5102555740.jpg', '2592560393.jpg', '6317293855.jpg', '4529625597.jpg']","['nature', 'nature', 'people', 'nature']","['[3, 3, 3, 4, 4, 4]', '[3, 4, 4, 3, 4]', '[4, 4, 4, 3, 5]', '[4, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
2293,"['5159', '2170', '869', '2726']","['5232897253.jpg', '5526762482.jpg', '103884007.jpg', '2344098103.jpg']","['nature', 'nature', 'people', 'nature']","['[3, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 4, 3, 3]', '[2, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
2294,"['6127', '7935', '7820', '11180']","['3761317435.jpg', '7536101642.jpg', '7815705606.jpg', '3753038139.jpg']","['nature', 'animals', 'urban', 'nature']","['[3, 3, 4, 3, 4, 3, 4, 3, 4, 4]', '[3, 4, 4, 4, 3, 3]', '[4, 3, 3, 3, 3]', '[3, 3, 4, 4, 3]']","['3', '3', '2', '2']","""3"""
2295,"['12381', '11981', '1981', '9623']","['260136080.jpg', '7357154838.jpg', '8256788320.jpg', '4547224768.jpg']","['nature', 'urban', 'urban', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2296,"['9384', '12205', '11929', '3902']","['5655596100.jpg', '2490743171.jpg', '4543487285.jpg', '7272339422.jpg']","['animals', 'people', 'nature', 'animals']","['[4, 4, 3, 3, 4]', '[4, 3, 3, 4, 4]', '[3, 3, 4, 3, 3]', '[4, 4, 4, 3, 4]']","['3', '3', '2', '3']","""3"""
2297,"['4386', '6088', '2535', '1254']","['8155905548.jpg', '3578637277.jpg', '2115522733.jpg', '2357007890.jpg']","['urban', 'urban', 'animals', 'animals']","['[3, 3, 4, 3, 4]', '[3, 3, 3, 3, 4]', '[3, 3, 3, 4, 3]', '[3, 3, 4, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
2298,"['3387', '9495', '2654', '12213']","['7120771013.jpg', '5375755826.jpg', '6934286111.jpg', '5598457198.jpg']","['urban', 'urban', 'urban', 'animals']","['[5, 4, 4, 4, 4]', '[4, 4, 3, 4, 4]', '[3, 3, 3, 3, 4]', '[3, 4, 3, 4, 4]']","['3', '3', '2', '3']","""3"""
2299,"['12844', '9403', '11038', '1567']","['6691212553.jpg', '3499279600.jpg', '3534690224.jpg', '132950127.jpg']","['people', 'animals', 'nature', 'nature']","['[3, 4, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 4]', '[3, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2300,"['1615', '12198', '1780', '12860']","['5922020174.jpg', '4295888075.jpg', '4519088620.jpg', '224830165.jpg']","['animals', 'people', 'urban', 'animals']","['[3, 4, 4, 4, 4, 4]', '[4, 4, 4, 4, 5]', '[4, 4, 3, 3, 3]', '[4, 4, 3, 4, 3]']","['3', '3', '2', '3']","""3"""
2301,"['11542', '3513', '1831', '3947']","['4411333537.jpg', '8445097084.jpg', '580259441.jpg', '565728114.jpg']","['nature', 'urban', 'people', 'animals']","['[3, 3, 4, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 2, 3]', '[4, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
2302,"['2135', '2030', '4001', '12417']","['2747802637.jpg', '2148454619.jpg', '7215414012.jpg', '6600123109.jpg']","['animals', 'people', 'nature', 'nature']","['[4, 4, 5, 4, 4, 3, 4, 4, 4, 3]', '[4, 4, 4, 3, 4]', '[4, 3, 3, 3, 4]', '[4, 4, 4, 4, 3]']","['3', '3', '2', '3']","""3"""
2303,"['4608', '8157', '8642', '9038']","['4138551353.jpg', '3290133196.jpg', '7046570017.jpg', '2540583627.jpg']","['urban', 'people', 'nature', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 4, 4]']","['2', '2', '2', '2']","""2"""
2304,"['3372', '5272', '937', '5425']","['5551572171.jpg', '6248476086.jpg', '2318165611.jpg', '3068351072.jpg']","['nature', 'people', 'urban', 'animals']","['[3, 4, 3, 3, 5]', '[4, 4, 4, 4, 3, 3, 4, 4, 3, 3]', '[4, 3, 3, 4, 5]', '[3, 4, 4, 3, 4, 4, 4, 5, 4, 5, 4]']","['3', '3', '3', '3']","""3"""
2305,"['12229', '3685', '111', '12245']","['6256677882.jpg', '5676626808.jpg', '5503230420.jpg', '3112746300.jpg']","['people', 'nature', 'people', 'animals']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 4]', '[3, 3, 2, 4, 3]']","['2', '2', '2', '2']","""2"""
2306,"['762', '6337', '12871', '8355']","['6797183114.jpg', '7984571331.jpg', '7378108912.jpg', '2774889839.jpg']","['nature', 'people', 'animals', 'animals']","['[4, 5, 4, 4, 4]', '[4, 4, 4, 4, 4]', '[4, 4, 4, 4, 4]', '[5, 4, 4, 4, 4]']","['3', '3', '3', '3']","""3"""
2307,"['7871', '5079', '11193', '9574']","['6477522769.jpg', '5649855726.jpg', '3925246064.jpg', '4411876706.jpg']","['people', 'nature', 'urban', 'urban']","['[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 3, 4, 3, 4]', '[3, 3, 3, 3, 3]', '[4, 3, 4, 4, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 4, 4]']","['2', '2', '2', '2']","""2"""
2308,"['9679', '10628', '2917', '650']","['8394864838.jpg', '8042239064.jpg', '3136088651.jpg', '7455163346.jpg']","['urban', 'animals', 'people', 'urban']","['[4, 3, 3, 4, 3, 4]', '[4, 3, 3, 5, 4]', '[4, 5, 4, 4, 3]', '[4, 3, 4, 3, 3]']","['3', '3', '3', '2']","""3"""
2309,"['9563', '9185', '7608', '499']","['8048036107.jpg', '4528954807.jpg', '4770402391.jpg', '5851572850.jpg']","['nature', 'nature', 'animals', 'nature']","['[3, 3, 3, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2310,"['8880', '3969', '11451', '3135']","['5044329063.jpg', '167197691.jpg', '5885891377.jpg', '8386746521.jpg']","['nature', 'nature', 'animals', 'nature']","['[4, 4, 4, 5, 4, 5, 4, 5, 4, 4, 5, 5, 5, 5, 4]', '[4, 4, 5, 5, 4, 5, 4, 4, 3, 5]', '[4, 5, 4, 5, 3]', '[4, 3, 4, 3, 4]']","['3', '3', '3', '3']","""3"""
2311,"['7127', '10705', '10936', '8534']","['1765613329.jpg', '4587628949.jpg', '6425519145.jpg', '5030566330.jpg']","['people', 'nature', 'urban', 'nature']","['[3, 3, 3, 3, 3]', '[2, 5, 3, 2, 4]', '[3, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 4]']","['2', '2', '2', '2']","""2"""
2312,"['10775', '3154', '8136', '9162']","['4326109943.jpg', '2798047469.jpg', '6011050419.jpg', '6130529392.jpg']","['animals', 'nature', 'urban', 'animals']","['[4, 3, 3, 4, 3, 4]', '[5, 4, 4, 4, 4, 4, 4, 4, 5, 4]', '[5, 4, 3, 5, 5]', '[3, 4, 5, 4, 4]']","['3', '3', '3', '3']","""3"""
2313,"['13319', '7625', '2236', '4570']","['8002588397.jpg', '8013789381.jpg', '7090316361.jpg', '7967718392.jpg']","['urban', 'people', 'nature', 'people']","['[4, 2, 3, 4, 3, 3]', '[4, 3, 1, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2314,"['4247', '5391', '3477', '9134']","['6271647017.jpg', '6267231611.jpg', '12508666.jpg', '6291281029.jpg']","['nature', 'urban', 'nature', 'urban']","['[4, 4, 3, 4, 3]', '[4, 4, 4, 4, 4]', '[3, 3, 3, 4, 5, 3, 4, 3, 4, 3]', '[3, 2, 4, 5, 5]']","['3', '3', '3', '3']","""3"""
2315,"['6932', '6500', '8159', '10834']","['5690295525.jpg', '5816464018.jpg', '5219694744.jpg', '113776754.jpg']","['people', 'nature', 'urban', 'nature']","['[3, 3, 4, 3, 3]', '[3, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2316,"['3921', '9343', '5121', '11916']","['7519909046.jpg', '2987523618.jpg', '217737070.jpg', '2607990093.jpg']","['nature', 'animals', 'nature', 'animals']","['[3, 3, 5, 3, 5]', '[4, 4, 5, 3, 5, 4]', '[3, 3, 3, 4, 5]', '[2, 3, 3, 2, 3]']","['3', '3', '3', '2']","""3"""
2317,"['7433', '843', '4765', '12340']","['8044073321.jpg', '5401307083.jpg', '2369878244.jpg', '4570861278.jpg']","['nature', 'nature', 'nature', 'nature']","['[3, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 4, 3, 3]', '[2, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2318,"['1106', '3575', '5019', '6856']","['389552154.jpg', '5360593302.jpg', '164204118.jpg', '5947974508.jpg']","['urban', 'nature', 'people', 'animals']","['[4, 4, 3, 3, 4]', '[3, 4, 5, 5, 3]', '[4, 5, 4, 3, 4]', '[4, 4, 4, 5, 5]']","['3', '3', '3', '3']","""3"""
2319,"['5307', '1732', '9877', '8285']","['5529938352.jpg', '8315668822.jpg', '8482438166.jpg', '2828117147.jpg']","['people', 'animals', 'urban', 'nature']","['[4, 3, 3, 4, 3]', '[3, 4, 3, 3, 4]', '[2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2320,"['5107', '6727', '746', '123']","['8514477420.jpg', '7216247934.jpg', '2372362576.jpg', '3676048099.jpg']","['urban', 'people', 'people', 'animals']","['[4, 5, 5, 4, 4, 5, 5, 5, 5, 4, 3]', '[4, 4, 3, 4, 4]', '[3, 3, 3, 3, 3]', '[4, 4, 4, 3, 3]']","['3', '3', '2', '3']","""3"""
2321,"['10122', '11740', '4687', '8848']","['4278146817.jpg', '918457501.jpg', '5697065793.jpg', '4202449927.jpg']","['nature', 'urban', 'animals', 'urban']","['[4, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 5, 3, 3, 3]', '[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2322,"['5451', '11810', '4587', '6927']","['2954337824.jpg', '7711506520.jpg', '2762617691.jpg', '8457463373.jpg']","['animals', 'people', 'animals', 'animals']","['[3, 3, 4, 5, 4]', '[3, 3, 4, 3, 5]', '[5, 5, 4, 4, 4]', '[3, 4, 4, 4, 4]']","['3', '3', '3', '3']","""3"""
2323,"['6109', '7746', '6322', '10714']","['1145973924.jpg', '4125238199.jpg', '7816172130.jpg', '7979913018.jpg']","['people', 'nature', 'animals', 'nature']","['[2, 3, 3, 2, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 2, 3, 3, 2, 3, 3, 5, 3, 3]']","['2', '2', '2', '2']","""2"""
2324,"['12774', '6568', '2338', '7997']","['4848684156.jpg', '137330323.jpg', '2152661217.jpg', '6057318986.jpg']","['people', 'people', 'nature', 'people']","['[4, 4, 4, 5, 5]', '[4, 3, 4, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
2325,"['11466', '10456', '13529', '10909']","['713146696.jpg', '1493007455.jpg', '5871677726.jpg', '2708163695.jpg']","['nature', 'urban', 'urban', 'animals']","['[2, 3, 3, 3, 3]', '[4, 2, 3, 3, 5]', '[3, 3, 4, 3, 4]', '[3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3]']","['2', '2', '2', '2']","""2"""
2326,"['2076', '653', '10643', '6505']","['3804467416.jpg', '1205396240.jpg', '7160418043.jpg', '3948205440.jpg']","['nature', 'animals', 'animals', 'nature']","['[4, 5, 3, 4, 4, 4]', '[4, 3, 3, 5, 3]', '[4, 4, 3, 4, 3]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
2327,"['511', '3945', '1288', '507']","['3644873912.jpg', '5976435975.jpg', '7222189764.jpg', '5583612297.jpg']","['animals', 'people', 'urban', 'animals']","['[4, 3, 4, 4, 3, 4, 3, 3, 2, 4, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 2, 3]', '[3, 3, 3, 3, 4]']","['2', '2', '2', '2']","""2"""
2328,"['2887', '1508', '4999', '12747']","['8053327837.jpg', '264146008.jpg', '5324426628.jpg', '6529159559.jpg']","['nature', 'nature', 'people', 'people']","['[4, 4, 4, 3, 3, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4]', '[4, 5, 5, 4, 4]', '[4, 4, 4, 4, 4]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
2329,"['10873', '8481', '8281', '4907']","['160893800.jpg', '5347476710.jpg', '7646774722.jpg', '8548129972.jpg']","['nature', 'people', 'urban', 'people']","['[3, 2, 4, 2, 2, 3, 2, 3, 4, 3, 2, 4, 4, 5, 3]', '[3, 4, 3, 3, 2]', '[3, 4, 3, 3, 4]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2330,"['7589', '7649', '10009', '6747']","['6679496953.jpg', '6616271399.jpg', '6842536287.jpg', '3734254783.jpg']","['people', 'people', 'animals', 'nature']","['[4, 5, 4, 4, 4]', '[4, 4, 4, 3, 4]', '[3, 3, 3, 5, 3, 3, 3, 3, 3, 3]', '[2, 3, 2, 2, 2, 3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
2331,"['4937', '3045', '4029', '4044']","['8084959476.jpg', '4102910186.jpg', '1305626572.jpg', '2396039292.jpg']","['nature', 'urban', 'people', 'people']","['[3, 3, 4, 4, 3]', '[3, 2, 2, 3, 4, 2, 2, 3, 2, 4, 3, 2]', '[4, 3, 3, 4, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2332,"['7107', '1112', '6208', '6784']","['8026299514.jpg', '7379471842.jpg', '5257206791.jpg', '4032737428.jpg']","['animals', 'people', 'animals', 'nature']","['[3, 4, 4, 4, 4]', '[3, 4, 3, 4, 4]', '[3, 3, 3, 3, 2]', '[3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
2333,"['9350', '1109', '10245', '6433']","['8357780607.jpg', '4962408852.jpg', '6993955816.jpg', '3509479729.jpg']","['nature', 'nature', 'people', 'nature']","['[4, 3, 3, 4, 3]', '[3, 4, 4, 3, 3]', '[3, 3, 4, 3, 3]', '[3, 3, 2, 3, 3]']","['2', '2', '2', '2']","""2"""
2334,"['8495', '5070', '6877', '4521']","['5827988343.jpg', '2465651761.jpg', '3513995447.jpg', '3201097095.jpg']","['animals', 'nature', 'nature', 'urban']","['[4, 4, 3, 4, 3]', '[3, 4, 4, 4, 4, 4, 3, 4, 3, 5]', '[3, 3, 4, 4, 3]', '[3, 3, 3, 2, 2]']","['3', '3', '2', '2']","""3"""
2335,"['7726', '11039', '1512', '4083']","['7686864218.jpg', '293439155.jpg', '8240113681.jpg', '2265985081.jpg']","['people', 'nature', 'animals', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2336,"['3061', '11885', '7778', '9947']","['2293658335.jpg', '1431481389.jpg', '1314692159.jpg', '3136385209.jpg']","['animals', 'nature', 'urban', 'urban']","['[5, 4, 4, 4, 5]', '[4, 3, 3, 4, 3, 4, 4, 4, 4, 3]', '[4, 3, 4, 4, 4]', '[4, 5, 3, 4, 4, 5, 4, 4]']","['3', '3', '3', '3']","""3"""
2337,"['13110', '7288', '13191', '1297']","['4317078484.jpg', '5648136483.jpg', '4115816330.jpg', '1418101176.jpg']","['animals', 'urban', 'animals', 'nature']","['[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]', '[3, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 2]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2338,"['3407', '4575', '2952', '788']","['6787414461.jpg', '8126314216.jpg', '6714217075.jpg', '4858147815.jpg']","['urban', 'people', 'people', 'urban']","['[3, 5, 4, 4, 5, 3]', '[4, 4, 5, 3, 4]', '[5, 4, 4, 4, 4]', '[3, 4, 3, 3, 4, 2, 2, 3, 2, 3, 2]']","['3', '3', '3', '2']","""3"""
2339,"['9609', '527', '8578', '8882']","['2626578572.jpg', '4951282970.jpg', '1816239395.jpg', '6367058911.jpg']","['urban', 'urban', 'urban', 'animals']","['[3, 2, 3, 3, 2]', '[3, 3, 2, 2, 3, 3, 2]', '[3, 3, 3, 3, 2, 3]', '[3, 3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2340,"['5378', '13008', '12725', '13084']","['3098215830.jpg', '7766219282.jpg', '300827623.jpg', '7164422357.jpg']","['people', 'urban', 'nature', 'nature']","['[5, 4, 3, 4, 5]', '[5, 3, 5, 4, 4]', '[3, 3, 2, 3, 5]', '[4, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
2341,"['5893', '9583', '12471', '9982']","['3510498225.jpg', '4711043082.jpg', '2616262210.jpg', '5406914315.jpg']","['people', 'nature', 'animals', 'animals']","['[3, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]', '[4, 4, 4, 1, 3]', '[3, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
2342,"['11934', '12668', '10054', '7792']","['2273582637.jpg', '2144308913.jpg', '5588847684.jpg', '5687172374.jpg']","['animals', 'urban', 'nature', 'animals']","['[4, 5, 5, 3, 5]', '[3, 4, 3, 4, 4]', '[3, 5, 4, 3, 4, 4, 5, 4, 5, 4, 4, 5, 4, 5, 2]', '[4, 4, 4, 4, 4]']","['3', '3', '3', '3']","""3"""
2343,"['5547', '6494', '7573', '11133']","['1188760388.jpg', '5423715824.jpg', '75261808.jpg', '5423736694.jpg']","['nature', 'nature', 'people', 'urban']","['[4, 4, 3, 3, 2]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 2, 3]', '[3, 3, 2, 3, 3]']","['2', '2', '2', '2']","""2"""
2344,"['12262', '3678', '469', '4034']","['9874655.jpg', '5211594151.jpg', '7735154514.jpg', '3391397176.jpg']","['urban', 'animals', 'animals', 'nature']","['[5, 4, 4, 4, 5]', '[4, 4, 4, 3, 5]', '[4, 4, 4, 5, 4]', '[5, 4, 4, 3, 5, 3, 4, 5, 5, 4]']","['3', '3', '3', '3']","""3"""
2345,"['7251', '11772', '5558', '5679']","['5418866145.jpg', '5120871290.jpg', '6931638433.jpg', '6235922565.jpg']","['people', 'nature', 'urban', 'urban']","['[3, 3, 4, 3, 2]', '[3, 3, 3, 3, 4]', '[3, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2346,"['9213', '4665', '6724', '4510']","['6752048213.jpg', '851429608.jpg', '8417795477.jpg', '3602107677.jpg']","['animals', 'nature', 'urban', 'people']","['[4, 4, 4, 4, 3, 4, 4, 4, 3, 4, 4]', '[5, 4, 5, 4, 4, 5, 4, 4, 5, 5, 4, 4, 4, 5, 5]', '[3, 4, 4, 4, 4]', '[3, 4, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
2347,"['251', '10105', '10394', '9626']","['4301015022.jpg', '5334106969.jpg', '4704093856.jpg', '469451574.jpg']","['nature', 'nature', 'urban', 'nature']","['[3, 4, 3, 3, 3]', '[3, 2, 3, 3, 3]', '[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2348,"['4781', '430', '9366', '11286']","['5198020332.jpg', '2667154926.jpg', '3186012706.jpg', '8521832442.jpg']","['nature', 'nature', 'animals', 'nature']","['[4, 4, 5, 5, 3]', '[3, 4, 4, 4, 4]', '[4, 4, 4, 4, 4]', '[3, 3, 3, 3, 4]']","['3', '3', '3', '2']","""3"""
2349,"['3323', '8323', '3360', '13276']","['4838796923.jpg', '4311502950.jpg', '6225141702.jpg', '8198450998.jpg']","['nature', 'urban', 'people', 'people']","['[2, 4, 3, 4, 3]', '[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[4, 4, 3, 3, 3, 3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2350,"['10341', '6064', '12985', '2992']","['2269475170.jpg', '8373209437.jpg', '7683016632.jpg', '6163959189.jpg']","['urban', 'people', 'people', 'urban']","['[4, 5, 4, 4, 5, 4]', '[4, 4, 4, 4, 5]', '[3, 3, 3, 4, 4, 4, 4, 5, 4, 3]', '[3, 3, 4, 3, 2, 3, 3, 4, 4, 4]']","['3', '3', '3', '2']","""3"""
2351,"['5883', '6598', '10349', '8786']","['6930073967.jpg', '6567795541.jpg', '3767143899.jpg', '2879487901.jpg']","['nature', 'nature', 'animals', 'urban']","['[3, 3, 3, 2, 2]', '[3, 3, 2, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
2352,"['12886', '12405', '2229', '10100']","['1429769025.jpg', '4211133172.jpg', '8012016319.jpg', '5307703870.jpg']","['nature', 'animals', 'urban', 'people']","['[3, 4, 3, 5, 3, 4, 4, 4, 4, 3]', '[3, 3, 4, 4, 4, 3, 3, 4, 3, 4]', '[3, 4, 3, 5, 5]', '[5, 4, 4, 3, 4]']","['3', '3', '3', '3']","""3"""
2353,"['12770', '12409', '3060', '8192']","['8382667241.jpg', '2305422624.jpg', '127398953.jpg', '5200907689.jpg']","['nature', 'nature', 'people', 'people']","['[3, 2, 3, 3, 3]', '[2, 3, 3, 3, 3]', '[3, 3, 3, 2, 3]', '[4, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
2354,"['1056', '13522', '3625', '700']","['2619190911.jpg', '4571815663.jpg', '417363274.jpg', '506217855.jpg']","['nature', 'urban', 'urban', 'nature']","['[4, 3, 4, 4, 3]', '[5, 4, 5, 4, 4, 3]', '[3, 3, 3, 3, 3]', '[2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
2355,"['11702', '4411', '4552', '5296']","['6033293770.jpg', '4949537147.jpg', '6056251760.jpg', '7320844470.jpg']","['animals', 'urban', 'nature', 'people']","['[3, 4, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3, 4]', '[3, 3, 3, 3, 3]', '[2, 4, 4, 4, 2]']","['2', '2', '2', '2']","""2"""
2356,"['3475', '11236', '4868', '4902']","['5226290116.jpg', '1137307845.jpg', '8336357983.jpg', '495507476.jpg']","['people', 'urban', 'urban', 'people']","['[4, 4, 4, 5, 4, 4, 4, 5, 5, 4]', '[4, 3, 5, 4, 4, 3]', '[4, 5, 4, 3, 4]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
2357,"['1119', '10911', '5236', '10020']","['8320173256.jpg', '5139752732.jpg', '8331193286.jpg', '3373689166.jpg']","['nature', 'nature', 'urban', 'urban']","['[3, 3, 3, 3, 4]', '[3, 3, 2, 3, 3]', '[3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3]', '[3, 3, 3, 2, 3]']","['2', '2', '2', '2']","""2"""
2358,"['3765', '8976', '3215', '4549']","['5602400627.jpg', '5035349246.jpg', '3515526711.jpg', '5231143778.jpg']","['nature', 'nature', 'nature', 'animals']","['[5, 4, 4, 4, 4, 3, 4, 4, 4, 5, 4, 4, 4, 3, 5]', '[3, 4, 4, 3, 3, 3, 3, 4, 4, 5]', '[3, 3, 4, 3, 4]', '[3, 3, 3, 2, 3]']","['3', '3', '2', '2']","""3"""
2359,"['11287', '9281', '8531', '5060']","['8197665237.jpg', '7772612692.jpg', '2854634229.jpg', '4501238409.jpg']","['nature', 'people', 'urban', 'urban']","['[4, 3, 4, 3, 3]', '[3, 3, 3, 4, 3]', '[3, 3, 3, 4, 3]', '[3, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
2360,"['12932', '2167', '972', '3703']","['2087457022.jpg', '7060921961.jpg', '2542466049.jpg', '6971833123.jpg']","['urban', 'animals', 'nature', 'urban']","['[3, 3, 4, 4, 3, 4]', '[4, 4, 5, 4, 4]', '[4, 3, 4, 4, 4]', '[5, 4, 4, 5, 4, 5, 5, 4, 3, 3, 4, 4, 4]']","['3', '3', '3', '3']","""3"""
2361,"['9057', '7436', '13456', '5153']","['6042940188.jpg', '6831463848.jpg', '6231360198.jpg', '5177907747.jpg']","['urban', 'nature', 'nature', 'urban']","['[3, 4, 3, 3, 3, 2, 3, 3, 3, 3, 3]', '[4, 3, 3, 3, 2]', '[3, 5, 3, 2, 3]', '[3, 4, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2362,"['3829', '11822', '2753', '4298']","['957467129.jpg', '7488624064.jpg', '6885058586.jpg', '8049815553.jpg']","['urban', 'people', 'people', 'urban']","['[4, 5, 3, 2, 4, 5]', '[5, 4, 3, 4, 4]', '[4, 5, 4, 4, 4]', '[5, 4, 4, 5, 4, 4]']","['3', '3', '3', '3']","""3"""
2363,"['1340', '6405', '6580', '3018']","['6463662315.jpg', '5949598654.jpg', '6766337499.jpg', '7380584930.jpg']","['urban', 'people', 'nature', 'nature']","['[3, 3, 3, 3, 3, 3, 4, 4, 3, 3]', '[4, 3, 3, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
2364,"['9603', '7602', '8196', '11920']","['2529553526.jpg', '5044348760.jpg', '2637981059.jpg', '6616855957.jpg']","['urban', 'animals', 'nature', 'urban']","['[3, 5, 3, 5, 4]', '[5, 3, 4, 5, 5]', '[5, 3, 4, 3, 3, 4, 2, 4, 4, 4]', '[3, 3, 2, 2, 3, 3]']","['3', '3', '3', '2']","""3"""
2365,"['7090', '6885', '9113', '4446']","['7156211249.jpg', '5591329922.jpg', '6818130140.jpg', '8520598815.jpg']","['people', 'urban', 'people', 'urban']","['[3, 3, 3, 3, 3]', '[4, 3, 3, 3, 3]', '[2, 3, 3, 3, 2]', '[3, 3, 3, 4, 2, 4]']","['2', '2', '2', '2']","""2"""
2366,"['6957', '10891', '11674', '10493']","['8246801054.jpg', '4254149328.jpg', '5507694415.jpg', '5881980616.jpg']","['people', 'animals', 'people', 'urban']","['[3, 5, 3, 3, 4]', '[3, 4, 4, 4, 4]', '[4, 3, 4, 3, 4]', '[3, 5, 3, 4, 5]']","['3', '3', '3', '3']","""3"""
2367,"['11056', '8093', '5816', '2957']","['1440048435.jpg', '5192100900.jpg', '8116017637.jpg', '6861311841.jpg']","['urban', 'people', 'urban', 'nature']","['[3, 3, 4, 4, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 2, 3, 3, 3]', '[3, 3, 3, 3, 2]']","['2', '2', '2', '2']","""2"""
2368,"['2521', '5001', '7819', '1568']","['8011347142.jpg', '3027469164.jpg', '3369191940.jpg', '3816972393.jpg']","['animals', 'urban', 'nature', 'animals']","['[5, 4, 5, 4, 4, 4, 4, 5]', '[5, 3, 4, 4, 3]', '[4, 3, 4, 4, 3, 3, 4, 4, 4, 4]', '[4, 4, 4, 4, 4]']","['3', '3', '3', '3']","""3"""
