,img_name,category,beauty_scores,score
10658,2389646759.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
10659,2345789957.jpg,nature,"[3, 3, 4, 4, 4]",3
10660,3724432903.jpg,nature,"[3, 2, 3, 2, 2]",1
10661,7187568989.jpg,urban,"[3, 4, 3, 3, 4, 3, 4]",2
10662,8012708078.jpg,urban,"[4, 3, 3, 4, 3]",2
10663,4595276262.jpg,people,"[4, 4, 4, 3, 4]",3
10664,8283624427.jpg,animals,"[3, 3, 3, 4, 3, 3]",2
10665,434989294.jpg,animals,"[3, 3, 3, 3, 3]",2
10666,3298524012.jpg,animals,"[4, 3, 3, 3, 4]",2
10667,5628360310.jpg,people,"[3, 2, 3, 3, 3]",2
10668,2351823870.jpg,animals,"[2, 3, 2, 4, 4]",2
10669,4036208883.jpg,people,"[3, 3, 3, 4, 3]",2
10670,4676403499.jpg,nature,"[3, 3, 2, 3, 3]",2
10671,112896593.jpg,people,"[3, 3, 3, 3, 3, 3, 2, 3, 2, 3]",2
10672,3731142655.jpg,animals,"[4, 4, 4, 4, 4]",3
10673,2080046687.jpg,nature,"[3, 3, 1, 2, 3]",1
10674,2185696829.jpg,nature,"[4, 2, 5, 4, 3, 2, 2, 3, 2, 5]",2
10675,8067733606.jpg,people,"[3, 3, 3, 3, 3]",2
10676,6788265076.jpg,nature,"[3, 3, 3, 3, 3]",2
10677,7321210736.jpg,urban,"[3, 3, 2, 3, 3, 3, 3]",2
10678,4290845810.jpg,nature,"[3, 2, 3, 2, 3]",2
10679,3154802366.jpg,urban,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
10680,5877826851.jpg,nature,"[4, 3, 4, 3, 3]",2
10681,6277919676.jpg,animals,"[4, 3, 4, 4, 3]",3
10682,3031915487.jpg,animals,"[3, 3, 3, 3, 3, 2, 3]",2
10683,7887959968.jpg,urban,"[3, 3, 3, 3, 3, 4]",2
10684,49095574.jpg,urban,"[3, 4, 4, 4, 4]",3
10685,6086407229.jpg,urban,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3]",2
10686,7815215806.jpg,urban,"[4, 3, 4, 3, 3]",2
10687,3760355161.jpg,nature,"[4, 3, 4, 5, 4]",3
10688,4133592918.jpg,urban,"[3, 3, 3, 3, 3]",2
10689,5630591410.jpg,urban,"[3, 4, 3, 3, 3]",2
10690,2930357780.jpg,people,"[5, 4, 2, 2, 4, 3, 5, 3, 2, 2]",2
10691,124693296.jpg,people,"[3, 3, 2, 3, 3]",2
10692,7721800802.jpg,people,"[3, 3, 3, 3, 3]",2
10693,4697814041.jpg,nature,"[3, 3, 3, 4, 2]",2
10694,6434244079.jpg,nature,"[3, 3, 4, 3, 4]",2
10695,5056690774.jpg,animals,"[3, 3, 4, 3, 3]",2
10696,2823664310.jpg,animals,"[4, 3, 3, 4, 3]",2
10697,339143621.jpg,nature,"[3, 3, 3, 3, 3]",2
10698,6017035417.jpg,urban,"[3, 4, 2, 3, 3]",2
10699,401657788.jpg,nature,"[3, 3, 3, 3, 3]",2
10700,6029109692.jpg,urban,"[3, 3, 4, 3, 3]",2
10701,4085740597.jpg,nature,"[3, 3, 3, 3, 4]",2
10702,282840347.jpg,nature,"[3, 2, 3, 3, 3]",2
10703,3909139716.jpg,people,"[2, 2, 2, 2, 2]",1
10704,7114262617.jpg,urban,"[2, 4, 2, 3, 4, 4]",2
10705,4587628949.jpg,nature,"[2, 5, 3, 2, 4]",2
10706,2346786110.jpg,animals,"[4, 3, 4, 3, 4]",3
10707,4026926883.jpg,nature,"[4, 4, 3, 3, 3]",2
10708,4166380672.jpg,nature,"[3, 3, 3, 3, 2, 3]",2
10709,5460004298.jpg,animals,"[4, 5, 5, 4, 5, 4, 4, 4, 4, 4]",3
10710,3240994829.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
10711,4856773825.jpg,nature,"[3, 3, 3, 3, 4]",2
10712,5347487602.jpg,people,"[3, 3, 3, 3, 3]",2
10713,6788438603.jpg,urban,"[3, 3, 4, 2, 2, 2]",2
10714,7979913018.jpg,nature,"[3, 2, 3, 3, 2, 3, 3, 5, 3, 3]",2
10715,3431536980.jpg,animals,"[2, 2, 2, 2, 2]",1
10716,6234291051.jpg,urban,"[4, 3, 3, 3, 3]",2
10717,4993604999.jpg,nature,"[3, 4, 4, 4, 3]",3
10718,6950899985.jpg,animals,"[3, 4, 3, 4, 3, 4, 3]",2
10719,8402901058.jpg,people,"[3, 3, 3, 3, 3]",2
10720,152323630.jpg,nature,"[3, 3, 2, 3, 5]",2
10721,2220021096.jpg,animals,"[4, 4, 4, 4, 3]",3
10722,302104830.jpg,urban,"[3, 4, 3, 3, 4]",2
10723,3221585982.jpg,people,"[3, 3, 3, 3, 3]",2
10724,177796327.jpg,urban,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3]",2
10725,7141977995.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
10726,4659560704.jpg,animals,"[3, 4, 3, 3, 4]",2
10727,6166049065.jpg,urban,"[4, 4, 5, 4, 4]",3
10728,5953800327.jpg,urban,"[3, 3, 3, 3, 3]",2
10729,8329624971.jpg,animals,"[3, 3, 3, 5, 4]",3
10730,3148667285.jpg,nature,"[4, 3, 3, 3, 4]",2
10731,44908055.jpg,urban,"[3, 5, 4, 4, 3]",3
10732,81774018.jpg,animals,"[4, 4, 3, 4, 3]",3
10733,2515546476.jpg,urban,"[4, 3, 3, 4, 4, 3]",3
10734,8280552591.jpg,animals,"[4, 4, 4, 3, 2]",2
10735,5841953535.jpg,urban,"[4, 3, 4, 3, 4]",3
10736,5094207819.jpg,urban,"[3, 2, 3, 3, 2]",2
10737,4848035185.jpg,nature,"[2, 5, 4, 4, 4, 5, 5, 4, 4, 4]",3
10738,5649309175.jpg,urban,"[3, 3, 3, 3, 3]",2
10739,6249796308.jpg,people,"[5, 5, 4, 4, 4]",3
10740,2429906328.jpg,nature,"[3, 3, 2, 2, 3]",2
10741,5733912599.jpg,nature,"[4, 3, 3, 3, 3]",2
10742,7798188466.jpg,urban,"[2, 3, 3, 3, 3]",2
10743,3590081483.jpg,urban,"[3, 2, 4, 4, 4]",2
10744,2848414055.jpg,animals,"[4, 4, 4, 3, 4, 4]",3
10745,3335053060.jpg,urban,"[3, 4, 3, 4, 3]",2
10746,2333924754.jpg,urban,"[3, 3, 4, 2, 3, 2, 3, 3, 3, 3, 3]",2
10747,7481033346.jpg,people,"[3, 4, 4, 4, 3]",3
10748,2407552027.jpg,nature,"[2, 3, 3, 3, 4]",2
10749,6134405642.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3]",2
10750,197511061.jpg,nature,"[3, 3, 4, 3, 3]",2
10751,3346568321.jpg,urban,"[2, 3, 3, 2, 3]",2
10752,4976761672.jpg,animals,"[4, 4, 5, 5, 1]",3
10753,8059269196.jpg,nature,"[4, 4, 4, 3, 3]",3
10754,5401709631.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 4, 3, 2, 3, 3]",2
10755,2744242674.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]",2
10756,3966961269.jpg,nature,"[3, 3, 4, 3, 3]",2
10757,5013986319.jpg,nature,"[3, 4, 4, 3, 3]",2
10758,5546237903.jpg,people,"[3, 3, 3, 3, 3]",2
10759,3825202639.jpg,nature,"[3, 3, 3, 4, 4]",2
10760,6033957359.jpg,animals,"[3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3
10761,3360196831.jpg,urban,"[4, 4, 4, 5, 4]",3
10762,5345385861.jpg,people,"[5, 4, 4, 4, 5, 3, 4, 4, 3, 3]",3
10763,256706773.jpg,animals,"[4, 5, 4, 3, 5]",3
10764,327926503.jpg,urban,"[4, 4, 3, 5, 2]",3
10765,6140682150.jpg,animals,"[3, 5, 4, 4, 4]",3
10766,1850001636.jpg,urban,"[2, 3, 2, 3, 3]",2
10767,2716736296.jpg,animals,"[2, 2, 4, 2, 4]",2
10768,199826922.jpg,people,"[4, 4, 4, 3, 4]",3
10769,5709156206.jpg,animals,"[3, 4, 3, 3, 3]",2
10770,4258294049.jpg,urban,"[4, 3, 3, 2, 3]",2
10771,4728968861.jpg,animals,"[5, 5, 5, 4, 4]",4
10772,5923012804.jpg,animals,"[4, 5, 4, 4, 4, 4, 4]",3
10773,530284870.jpg,nature,"[3, 3, 3, 3, 3]",2
10774,8005229961.jpg,nature,"[4, 4, 4, 4, 3]",3
10775,4326109943.jpg,animals,"[4, 3, 3, 4, 3, 4]",3
10776,2805547674.jpg,animals,"[3, 4, 2, 4, 3]",2
10777,5596860754.jpg,animals,"[4, 2, 4, 3, 3]",2
10778,4546318148.jpg,nature,"[5, 3, 3, 4, 3]",3
10779,4166375094.jpg,people,"[4, 3, 3, 3, 3]",2
10780,3011356246.jpg,animals,"[4, 4, 3, 5, 4]",3
10781,250114316.jpg,nature,"[4, 3, 3, 3, 3]",2
10782,357576990.jpg,people,"[5, 3, 3, 3, 4]",3
10783,4822296978.jpg,animals,"[4, 5, 4, 5, 4]",3
10784,5659750873.jpg,nature,"[2, 4, 3, 4, 3]",2
10785,6111395407.jpg,people,"[3, 3, 3, 3, 3]",2
10786,6006792266.jpg,nature,"[4, 4, 3, 5, 3]",3
10787,3516212149.jpg,urban,"[3, 3, 3, 3, 2]",2
10788,4240002389.jpg,urban,"[3, 3, 3, 3, 3]",2
10789,3390119241.jpg,nature,"[2, 3, 3, 3, 4]",2
10790,4996066182.jpg,urban,"[2, 2, 2, 3, 2]",1
10791,244305069.jpg,people,"[3, 3, 3, 3, 3]",2
10792,6782395623.jpg,urban,"[3, 4, 4, 4, 3]",3
10793,750407504.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
10794,3876446724.jpg,animals,"[4, 3, 3, 4, 3]",2
10795,3340270797.jpg,nature,"[3, 3, 3, 3, 3]",2
10796,2290300932.jpg,animals,"[3, 3, 4, 4, 3, 3]",2
10797,1433104570.jpg,nature,"[2, 5, 3, 3, 3]",2
10798,6167377269.jpg,urban,"[3, 3, 4, 2, 2]",2
10799,3995293020.jpg,people,"[4, 4, 4, 3, 4, 3, 3, 4, 5, 3]",3
10800,6347157435.jpg,animals,"[4, 4, 4, 4, 4]",3
10801,8374646180.jpg,nature,"[4, 4, 3, 3, 4]",3
10802,4682096463.jpg,animals,"[4, 5, 4, 4, 4, 4]",3
10803,8321627264.jpg,nature,"[5, 2, 3, 3, 3]",2
10804,258249087.jpg,nature,"[3, 3, 3, 3, 3]",2
10805,2137144127.jpg,urban,"[5, 5, 5, 5, 4, 4]",4
10806,5281070061.jpg,people,"[3, 4, 3, 3, 3]",2
10807,4351038959.jpg,animals,"[3, 3, 3, 3, 3]",2
10808,324187595.jpg,animals,"[4, 3, 4, 4, 4]",3
10809,3559717572.jpg,people,"[5, 3, 2, 2, 4]",2
10810,5093378702.jpg,people,"[4, 4, 4, 4, 3]",3
10811,8173438749.jpg,nature,"[3, 3, 3, 3, 3]",2
10812,6776246175.jpg,urban,"[3, 4, 4, 3, 3]",2
10813,5524643323.jpg,people,"[4, 4, 4, 4, 4, 3, 4, 4, 3, 4]",3
10814,8132691830.jpg,animals,"[2, 4, 4, 4, 4, 3, 4]",3
10815,5110565590.jpg,urban,"[4, 3, 4, 4, 3]",3
10816,5901141553.jpg,urban,"[4, 3, 3, 3, 3, 3, 3]",2
10817,4731062333.jpg,urban,"[4, 4, 4, 4, 4]",3
10818,8346202529.jpg,urban,"[3, 4, 3, 3, 3]",2
10819,8281604097.jpg,urban,"[4, 4, 4, 5, 5, 4, 5, 4, 5, 4, 3]",3
10820,8166547355.jpg,animals,"[3, 3, 3, 4, 3]",2
10821,5382124854.jpg,animals,"[4, 4, 4, 4, 3]",3
10822,1545206317.jpg,people,"[4, 4, 4, 4, 4]",3
10823,8012368432.jpg,urban,"[4, 3, 3, 3, 3]",2
10824,8213155789.jpg,urban,"[4, 3, 3, 3, 2, 3]",2
10825,5346877881.jpg,people,"[2, 2, 2, 2, 3]",1
10826,3297619637.jpg,animals,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]",2
10827,5809013297.jpg,nature,"[3, 3, 4, 3, 5]",3
10828,5049825458.jpg,people,"[4, 4, 4, 5, 3]",3
10829,2925291119.jpg,nature,"[4, 4, 4, 3, 3]",3
10830,6881525101.jpg,nature,"[3, 4, 4, 3, 3]",2
10831,89763562.jpg,urban,"[3, 3, 3, 3, 3]",2
10832,4024068656.jpg,nature,"[3, 3, 3, 3, 3]",2
10833,5467224067.jpg,animals,"[3, 4, 3, 3, 4]",2
10834,113776754.jpg,nature,"[3, 3, 3, 3, 3]",2
10835,3204078308.jpg,urban,"[3, 3, 4, 4, 4, 4, 4, 3, 4, 4]",3
10836,7039024717.jpg,people,"[4, 4, 4, 5, 4]",3
10837,2480807316.jpg,nature,"[4, 4, 3, 5, 3, 4]",3
10838,5709986596.jpg,urban,"[1, 1, 1, 1, 1]",0
10839,8484739117.jpg,people,"[4, 3, 3, 3, 3]",2
10840,176176998.jpg,animals,"[4, 5, 4, 4, 4]",3
10841,2217655486.jpg,nature,"[3, 3, 3, 3, 3]",2
10842,8248181294.jpg,animals,"[4, 5, 4, 5, 5]",4
10843,74655328.jpg,nature,"[3, 3, 2, 3, 3]",2
10844,3627147728.jpg,animals,"[3, 4, 4, 4, 5, 5]",3
10845,2257786801.jpg,urban,"[3, 4, 3, 3, 3]",2
10846,7325718766.jpg,people,"[3, 2, 3, 3, 3]",2
10847,8379354725.jpg,animals,"[4, 2, 3, 3, 3]",2
10848,3294536155.jpg,people,"[3, 3, 3, 3, 3]",2
10849,3579578600.jpg,animals,"[3, 3, 4, 3, 4]",2
10850,4199368721.jpg,nature,"[3, 3, 3, 3, 4, 3, 3, 4, 3, 4]",2
10851,4850830868.jpg,urban,"[4, 4, 4, 3, 3, 3, 3, 3, 4, 3]",2
10852,378392068.jpg,nature,"[3, 4, 3, 4, 5, 3, 4, 4, 3, 4]",3
10853,6132845605.jpg,nature,"[3, 3, 3, 4, 4]",2
10854,5737153180.jpg,people,"[4, 3, 3, 3, 3]",2
10855,7558914486.jpg,people,"[3, 3, 3, 3, 3]",2
10856,3215600849.jpg,urban,"[3, 2, 3, 3, 4, 3, 3]",2
10857,3275927178.jpg,animals,"[3, 4, 4, 4, 4]",3
10858,4615847112.jpg,nature,"[5, 4, 5, 5, 4, 5, 3, 4, 5, 5]",3
10859,8175314154.jpg,nature,"[3, 3, 3, 3, 3]",2
10860,3016550822.jpg,urban,"[4, 5, 4, 5, 5, 4]",3
10861,10883545.jpg,people,"[4, 4, 3, 3, 3]",2
10862,7272168106.jpg,urban,"[4, 3, 5, 3, 4, 4]",3
10863,3678135417.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
10864,3342085549.jpg,nature,"[3, 3, 3, 2, 3]",2
10865,3666456457.jpg,animals,"[3, 4, 4, 5, 4]",3
10866,6971228167.jpg,nature,"[2, 4, 3, 3, 3]",2
10867,8209390201.jpg,animals,"[3, 4, 2, 3, 3, 3, 3]",2
10868,6825860433.jpg,urban,"[3, 3, 3, 3, 3, 4]",2
10869,8404840149.jpg,animals,"[4, 5, 5, 5, 5]",4
10870,228967110.jpg,people,"[3, 4, 4, 4, 3, 3, 4, 3, 3, 3]",2
10871,2602360770.jpg,people,"[3, 3, 3, 3, 3]",2
10872,236359924.jpg,people,"[3, 4, 4, 4, 4]",3
10873,160893800.jpg,nature,"[3, 2, 4, 2, 2, 3, 2, 3, 4, 3, 2, 4, 4, 5, 3]",2
10874,233883651.jpg,animals,"[3, 4, 3, 3, 3, 3, 3, 4, 4, 3]",2
10875,4724687478.jpg,urban,"[3, 3, 3, 3, 3]",2
10876,5376542990.jpg,animals,"[3, 4, 3, 4, 3]",2
10877,6878748712.jpg,people,"[4, 4, 4, 4, 4]",3
10878,7496181018.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
10879,1546484211.jpg,people,"[2, 4, 3, 2, 4, 2, 3, 2, 3, 2]",2
10880,2545785034.jpg,urban,"[4, 4, 4, 4, 4]",3
10881,1297366837.jpg,nature,"[3, 3, 3, 3, 3]",2
10882,7688413854.jpg,urban,"[3, 3, 3, 3, 3, 3, 3]",2
10883,3545797080.jpg,nature,"[3, 3, 3, 4, 2, 3, 3, 3, 3, 3]",2
10884,98171915.jpg,nature,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 3]",2
10885,5708868419.jpg,people,"[3, 4, 3, 4, 4]",3
10886,7045392035.jpg,people,"[2, 3, 3, 4, 2, 2, 3, 3, 3, 4]",2
10887,5333157594.jpg,urban,"[4, 4, 3, 3, 2]",2
10888,4592182467.jpg,people,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3]",2
10889,7422523762.jpg,animals,"[3, 4, 4, 3, 4, 3, 4, 5, 3, 5]",3
10890,3762552870.jpg,nature,"[3, 3, 3, 3, 2]",2
10891,4254149328.jpg,animals,"[3, 4, 4, 4, 4]",3
10892,8190410435.jpg,animals,"[3, 3, 4, 4, 4]",3
10893,7763580088.jpg,urban,"[3, 3, 3, 2, 3, 3]",2
10894,6875524354.jpg,urban,"[3, 3, 4, 3, 3, 3]",2
10895,4518724662.jpg,nature,"[5, 4, 4, 4, 5, 5, 4, 4, 5, 5]",3
10896,5950009292.jpg,nature,"[3, 3, 3, 3, 4, 3, 4, 3, 3, 3]",2
10897,458563200.jpg,nature,"[4, 3, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3, 4, 3, 5]",2
10898,6292290038.jpg,nature,"[3, 4, 3, 5, 3]",3
10899,4307209715.jpg,animals,"[3, 4, 4, 5, 4]",3
10900,8135814810.jpg,nature,"[3, 3, 3, 3, 3]",2
10901,2529286559.jpg,urban,"[5, 3, 4, 4, 4]",3
10902,5949176265.jpg,animals,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 2]",2
10903,2239790269.jpg,animals,"[4, 3, 5, 5, 5, 5, 4, 5, 5, 4]",3
10904,3661162220.jpg,urban,"[3, 3, 4, 3, 5, 3, 5, 3, 3, 3]",3
10905,8137592013.jpg,urban,"[4, 5, 5, 5, 4, 3]",3
10906,8948024.jpg,animals,"[3, 3, 3, 3, 3]",2
10907,8466596113.jpg,urban,"[3, 3, 2, 3, 3]",2
10908,5345385525.jpg,people,"[3, 2, 2, 2, 2]",1
10909,2708163695.jpg,animals,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3]",2
10910,439948984.jpg,nature,"[3, 3, 3, 4, 3]",2
10911,5139752732.jpg,nature,"[3, 3, 2, 3, 3]",2
10912,8013803040.jpg,animals,"[3, 4, 4, 3, 3]",2
10913,1381712611.jpg,nature,"[3, 3, 2, 2, 3]",2
10914,3545250272.jpg,urban,"[3, 3, 3, 3, 3]",2
10915,3071799177.jpg,nature,"[3, 4, 3, 3, 4]",2
10916,7908934222.jpg,people,"[4, 4, 4, 4, 3]",3
10917,2901511361.jpg,animals,"[4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3]",2
10918,4725970978.jpg,nature,"[3, 3, 3, 3, 2]",2
10919,8425849133.jpg,nature,"[3, 3, 3, 3, 3, 3]",2
10920,7173736405.jpg,nature,"[3, 3, 3, 3, 2]",2
10921,8267744937.jpg,nature,"[1, 1, 3, 1, 1]",0
10922,7987782932.jpg,people,"[3, 3, 2, 3, 3]",2
10923,7974953092.jpg,nature,"[3, 3, 3, 3, 3]",2
10924,8359028836.jpg,urban,"[5, 5, 4, 3, 4, 4]",3
10925,3260300493.jpg,animals,"[4, 3, 2, 3, 3, 3]",2
10926,7000195333.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
10927,11362683.jpg,animals,"[3, 3, 3, 3, 3]",2
10928,2388560622.jpg,animals,"[4, 4, 4, 4, 5]",3
10929,6918985408.jpg,animals,"[3, 4, 5, 3, 4, 3]",3
10930,5295705490.jpg,people,"[3, 3, 3, 3, 3]",2
10931,4365863101.jpg,nature,"[3, 4, 3, 3, 3]",2
10932,8468404351.jpg,urban,"[4, 4, 4, 3, 3]",3
10933,2943385606.jpg,animals,"[2, 4, 2, 1, 2]",1
10934,8938491.jpg,animals,"[2, 3, 3, 5, 3]",2
10935,5575179912.jpg,nature,"[4, 5, 4, 4, 4]",3
10936,6425519145.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
10937,2827345214.jpg,people,"[2, 3, 2, 2, 2, 3, 3, 2, 2, 3]",1
10938,5490700946.jpg,nature,"[3, 2, 3, 3, 3]",2
10939,5446090614.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
10940,6883758502.jpg,nature,"[2, 3, 2, 3, 3]",2
10941,3010398064.jpg,nature,"[3, 3, 3, 2, 3]",2
10942,3295594050.jpg,nature,"[2, 3, 3, 3, 3]",2
10943,2568001993.jpg,nature,"[3, 3, 3, 3, 3]",2
10944,6012436178.jpg,people,"[3, 4, 4, 4, 4]",3
10945,3763986023.jpg,people,"[4, 3, 3, 3, 3]",2
10946,5535941650.jpg,nature,"[3, 4, 4, 4, 3]",3
10947,531988892.jpg,nature,"[3, 3, 3, 3, 3]",2
10948,6071291737.jpg,urban,"[2, 3, 3, 3, 2]",2
10949,2163130190.jpg,nature,"[3, 3, 3, 5, 4]",3
10950,5153471609.jpg,people,"[4, 4, 4, 4, 5]",3
10951,6188695815.jpg,nature,"[3, 3, 3, 3, 3]",2
10952,5963661573.jpg,people,"[3, 3, 3, 3, 3]",2
10953,6788498151.jpg,people,"[4, 3, 3, 3, 3]",2
10954,2526076147.jpg,nature,"[3, 3, 3, 3, 3]",2
10955,6405922647.jpg,people,"[4, 4, 4, 4, 4]",3
10956,7988259485.jpg,nature,"[3, 3, 2, 3, 3]",2
10957,4647320395.jpg,animals,"[5, 4, 4, 4, 4]",3
10958,2237172647.jpg,nature,"[2, 4, 3, 2, 2]",2
10959,7734614424.jpg,animals,"[5, 5, 4, 5, 5]",4
10960,4099633600.jpg,urban,"[3, 3, 3, 4, 3, 4, 3, 3, 3, 3]",2
10961,3539887208.jpg,animals,"[3, 3, 3, 4, 3]",2
10962,5535322695.jpg,urban,"[4, 4, 4, 5, 5, 4]",3
10963,8034865096.jpg,animals,"[5, 4, 5, 5, 5]",4
10964,513602308.jpg,animals,"[3, 3, 3, 3, 3]",2
10965,3922685898.jpg,nature,"[3, 5, 3, 2, 4]",2
10966,7669780792.jpg,nature,"[4, 3, 3, 5, 3]",3
10967,5571429.jpg,nature,"[3, 3, 3, 3, 2]",2
10968,5712501530.jpg,nature,"[3, 3, 3, 3, 4]",2
10969,3677812835.jpg,animals,"[4, 4, 5, 5, 4]",3
10970,2399334564.jpg,urban,"[4, 4, 3, 4, 3, 4, 3, 5, 4, 3]",3
10971,5516126863.jpg,nature,"[3, 3, 4, 2, 4]",2
10972,3378657120.jpg,people,"[2, 3, 3, 2, 3]",2
10973,2552726018.jpg,nature,"[3, 3, 4, 3, 3]",2
10974,32574133.jpg,animals,"[5, 4, 3, 4, 3]",3
10975,17200735.jpg,animals,"[3, 3, 3, 3, 4, 3, 3, 3, 3, 3]",2
10976,3358881065.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
10977,3766541163.jpg,animals,"[4, 3, 4, 4, 4]",3
10978,4872697511.jpg,nature,"[3, 4, 3, 3, 4]",2
10979,3750072917.jpg,animals,"[4, 3, 3, 3, 4]",2
10980,2356464401.jpg,nature,"[4, 3, 4, 4, 3]",3
10981,8433501815.jpg,urban,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
10982,6252393299.jpg,animals,"[4, 4, 5, 4, 4]",3
10983,2551538485.jpg,nature,"[4, 3, 4, 4, 5]",3
10984,4828438609.jpg,animals,"[4, 4, 4, 4, 3]",3
10985,3837987909.jpg,nature,"[2, 2, 2, 2, 2]",1
10986,2964902415.jpg,people,"[4, 2, 1, 2, 2]",1
10987,1015083599.jpg,nature,"[3, 4, 3, 3, 3]",2
10988,7214105974.jpg,urban,"[5, 4, 4, 4, 4]",3
10989,3184002223.jpg,nature,"[3, 3, 3, 2, 4, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]",2
10990,3587892886.jpg,people,"[5, 4, 5, 4, 4]",3
10991,3125955224.jpg,nature,"[3, 3, 3, 3, 3]",2
10992,4294839729.jpg,urban,"[3, 3, 2, 3, 2, 2]",1
10993,8422332212.jpg,urban,"[3, 5, 5, 5, 5, 4, 5, 5, 5, 5]",4
10994,3885060439.jpg,urban,"[3, 3, 3, 2, 3]",2
10995,2338351384.jpg,animals,"[3, 3, 3, 4, 3, 3]",2
10996,4206020744.jpg,nature,"[3, 3, 4, 4, 4]",3
10997,337525976.jpg,animals,"[4, 4, 4, 4, 4]",3
10998,2167208743.jpg,people,"[2, 2, 2, 2, 1]",1
10999,5574663324.jpg,urban,"[4, 4, 4, 5, 4]",3
11000,8408120746.jpg,nature,"[3, 2, 3, 3, 3]",2
11001,307160076.jpg,people,"[3, 3, 3, 3, 3]",2
11002,2406456563.jpg,people,"[3, 3, 3, 3, 4]",2
11003,53585604.jpg,people,"[4, 4, 3, 4, 3]",3
11004,5797428133.jpg,animals,"[3, 3, 4, 3, 3]",2
11005,6913908875.jpg,animals,"[4, 4, 4, 4, 4]",3
11006,461316270.jpg,nature,"[2, 4, 2, 3, 2, 3, 4, 2, 3, 4, 4]",2
11007,6261705511.jpg,animals,"[2, 2, 2, 2, 2]",1
11008,4808133020.jpg,nature,"[3, 3, 3, 3, 3]",2
11009,6602761771.jpg,animals,"[3, 3, 3, 3, 3, 3]",2
11010,5530166011.jpg,animals,"[3, 3, 4, 3, 4]",2
11011,4395490317.jpg,nature,"[3, 3, 3, 3, 4]",2
11012,6217433657.jpg,urban,"[3, 4, 4, 4, 4]",3
11013,8210532752.jpg,animals,"[4, 4, 4, 4, 4]",3
11014,5754163916.jpg,urban,"[3, 2, 3, 3, 3]",2
11015,385650640.jpg,animals,"[4, 3, 4, 3, 4, 4, 4, 4, 3, 4]",3
11016,2367302310.jpg,urban,"[3, 3, 4, 3, 3]",2
11017,6601532415.jpg,animals,"[3, 4, 3, 5, 3]",3
11018,2964254074.jpg,nature,"[3, 3, 2, 3, 2]",2
11019,2789566247.jpg,animals,"[4, 4, 5, 4, 4]",3
11020,5253068578.jpg,animals,"[3, 3, 3, 3, 3, 3, 3, 4, 3, 3]",2
11021,5922141793.jpg,animals,"[4, 3, 4, 4, 3]",3
11022,4568223504.jpg,animals,"[3, 3, 2, 3, 3]",2
11023,7027568145.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 3]",2
11024,8017725091.jpg,animals,"[5, 4, 4, 3, 5, 4]",3
11025,6248175484.jpg,people,"[3, 3, 3, 3, 3]",2
11026,8360159550.jpg,nature,"[4, 3, 4, 3, 4]",3
11027,3218316200.jpg,animals,"[4, 4, 3, 4, 4]",3
11028,4376778730.jpg,people,"[2, 2, 2, 2, 2, 2, 1, 2, 2, 2]",1
11029,6217064182.jpg,animals,"[5, 4, 4, 4, 4, 4, 4, 5, 4, 3]",3
11030,383593416.jpg,nature,"[4, 3, 3, 2, 4]",2
11031,2663092922.jpg,people,"[4, 3, 3, 4, 3, 3, 3, 4, 4, 3]",2
11032,5246666441.jpg,animals,"[3, 3, 3, 3, 3]",2
11033,2565537509.jpg,people,"[3, 3, 3, 3, 3]",2
11034,3770427213.jpg,nature,"[3, 2, 5, 3, 4]",2
11035,6149878186.jpg,nature,"[3, 4, 3, 3, 3]",2
11036,8375270560.jpg,nature,"[3, 3, 3, 2, 2, 3, 3, 3, 3, 4]",2
11037,3783144883.jpg,nature,"[3, 3, 3, 4, 3]",2
